# (c) Die Bundeswahlleiterin, Statistische Ämter des Bundes und der Länder, Wiesbaden 2024;;;;;;;;;;;;;;;;
# Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Wahlkreise und zugeordnete Gemeinden bei der Wahl zum 21. Deutschen Bundestag (gemäß 27. Gesetz zur Änderung des Bundeswahlgesetzes vom 07.03.2024 (BGBl. 2024 I Nr. 91) und Bekanntmachung zur Wahlkreiseinteilung vom 27.12.2024 (BGBl. 2024 I Nr. 437));;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Gebietsstand: 30.11.2024;;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
Wahlkreis-Nr;Wahlkreis-Bez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
002;Nordfriesland – Dithmarschen Nord;01;0;51;5172;113;Schleswig-Holstein;;Dithmarschen;Heider Umland;Wöhrden;;;;25797;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5172;122;Schleswig-Holstein;;Dithmarschen;Heider Umland;Weddingstedt;;;;25795;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5172;130;Schleswig-Holstein;;Dithmarschen;Heider Umland;Wesseln;;;;25746;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;013;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Büsum;;;;25761;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;014;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Büsumer Deichhausen;;;;25761;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;033;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Friedrichsgabekoog;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;043;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Hedwigenkoog;;;;25761;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;045;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Hellschen-Heringsand-Unterschaar;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;050;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Hillgroven;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;079;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Norddeich;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;084;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Oesterdeichstrich;;;;25761;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;093;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Reinsbüttel;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;105;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Schülp;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;108;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Strübbel;;;;25792;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;109;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Süderdeich;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;121;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Warwerort;;;;25761;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;127;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Wesselburen, Stadt;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;128;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Wesselburener Deichhausen;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;129;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Wesselburenerkoog;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;132;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Westerdeichstrich;;;;25761;
002;Nordfriesland – Dithmarschen Nord;01;0;51;5178;140;Schleswig-Holstein;;Dithmarschen;Büsum-Wesselburen;Oesterwurth;;;;25764;
002;Nordfriesland – Dithmarschen Nord;01;0;54;0000;033;Schleswig-Holstein;;Nordfriesland;;Friedrichstadt, Stadt;;;;25840;
002;Nordfriesland – Dithmarschen Nord;01;0;54;0000;056;Schleswig-Holstein;;Nordfriesland;;Husum, Stadt;;;;25813;
002;Nordfriesland – Dithmarschen Nord;01;0;54;0000;108;Schleswig-Holstein;;Nordfriesland;;Reußenköge;;;;25821;
002;Nordfriesland – Dithmarschen Nord;01;0;54;0000;138;Schleswig-Holstein;;Nordfriesland;;Tönning, Stadt;;;;25832;
002;Nordfriesland – Dithmarschen Nord;01;0;54;0000;168;Schleswig-Holstein;;Nordfriesland;;Sylt;;;;25980;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;035;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Garding, Kirchspiel;;;;25836;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;036;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Garding, Stadt;;;;25836;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;040;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Grothusenkoog;;;;25836;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;063;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Katharinenheerd;;;;25836;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;072;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Kotzenbüll;;;;25832;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;090;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Norderfriedrichskoog;;;;25870;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;095;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Oldenswort;;;;25870;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;100;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Osterhever;;;;25836;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;104;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Poppenbüll;;;;25836;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;113;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Sankt Peter-Ording;;;;25826;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;134;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Tating;;;;25881;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;135;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Tetenbüll;;;;25882;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;140;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Tümlauer Koog;;;;25881;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;145;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Vollerwiek;;;;25836;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;148;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Welt;;;;25836;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5417;150;Schleswig-Holstein;;Nordfriesland;Eiderstedt;Westerhever;;;;25881;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5439;046;Schleswig-Holstein;;Nordfriesland;Landschaft Sylt;Hörnum (Sylt);;;;25997;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5439;061;Schleswig-Holstein;;Nordfriesland;Landschaft Sylt;Kampen (Sylt);;;;25999;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5439;078;Schleswig-Holstein;;Nordfriesland;Landschaft Sylt;List auf Sylt;;;;25992;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5439;149;Schleswig-Holstein;;Nordfriesland;Landschaft Sylt;Wenningstedt-Braderup (Sylt);;;;25996;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;003;Schleswig-Holstein;;Nordfriesland;Viöl;Ahrenviöl;;;;25885;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;004;Schleswig-Holstein;;Nordfriesland;Viöl;Ahrenviölfeld;;;;25885;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;011;Schleswig-Holstein;;Nordfriesland;Viöl;Behrendorf;;;;25850;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;013;Schleswig-Holstein;;Nordfriesland;Viöl;Bondelum;;;;25850;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;041;Schleswig-Holstein;;Nordfriesland;Viöl;Haselund;;;;25855;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;057;Schleswig-Holstein;;Nordfriesland;Viöl;Immenstedt;;;;25885;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;079;Schleswig-Holstein;;Nordfriesland;Viöl;Löwenstedt;;;;25864;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;092;Schleswig-Holstein;;Nordfriesland;Viöl;Norstedt;;;;25884;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;101;Schleswig-Holstein;;Nordfriesland;Viöl;Oster-Ohrstedt;;;;25885;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;118;Schleswig-Holstein;;Nordfriesland;Viöl;Schwesing;;;;25813;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;123;Schleswig-Holstein;;Nordfriesland;Viöl;Sollwitt;;;;25884;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;144;Schleswig-Holstein;;Nordfriesland;Viöl;Viöl;;;;25884;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5453;152;Schleswig-Holstein;;Nordfriesland;Viöl;Wester-Ohrstedt;;;;25885;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5459;039;Schleswig-Holstein;;Nordfriesland;Pellworm;Gröde;;;;25869;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5459;050;Schleswig-Holstein;;Nordfriesland;Pellworm;Hallig Hooge;;;;25859;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5459;074;Schleswig-Holstein;;Nordfriesland;Pellworm;Langeneß;;;;25863;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5459;103;Schleswig-Holstein;;Nordfriesland;Pellworm;Pellworm;;;;25849;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;005;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Alkersum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;015;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Borgsum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;025;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Dunsum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;083;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Midlum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;085;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Nebel;;;;25946;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;087;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Nieblum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;089;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Norddorf auf Amrum;;;;25946;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;094;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Oevenum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;098;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Oldsum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;129;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Süderende;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;143;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Utersum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;158;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Witsum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;160;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Wittdün auf Amrum;;;;25946;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;163;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Wrixum;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5488;164;Schleswig-Holstein;;Nordfriesland;Föhr-Amrum;Wyk auf Föhr, Stadt;;;;25938;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;001;Schleswig-Holstein;;Nordfriesland;Südtondern;Achtrup;;;;25917;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;009;Schleswig-Holstein;;Nordfriesland;Südtondern;Aventoft;;;;25927;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;016;Schleswig-Holstein;;Nordfriesland;Südtondern;Bosbüll;;;;25899;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;017;Schleswig-Holstein;;Nordfriesland;Südtondern;Braderup;;;;25923;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;018;Schleswig-Holstein;;Nordfriesland;Südtondern;Bramstedtlund;;;;25926;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;022;Schleswig-Holstein;;Nordfriesland;Südtondern;Dagebüll;;;;25899;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;027;Schleswig-Holstein;;Nordfriesland;Südtondern;Ellhöft;;;;25923;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;034;Schleswig-Holstein;;Nordfriesland;Südtondern;Friedrich-Wilhelm-Lübke-Koog;;;;25924;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;048;Schleswig-Holstein;;Nordfriesland;Südtondern;Holm;;;;25923;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;055;Schleswig-Holstein;;Nordfriesland;Südtondern;Humptrup;;;;25923;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;062;Schleswig-Holstein;;Nordfriesland;Südtondern;Karlum;;;;25926;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;065;Schleswig-Holstein;;Nordfriesland;Südtondern;Klanxbüll;;;;25924;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;068;Schleswig-Holstein;;Nordfriesland;Südtondern;Klixbüll;;;;25899;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;073;Schleswig-Holstein;;Nordfriesland;Südtondern;Ladelund;;;;25926;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;076;Schleswig-Holstein;;Nordfriesland;Südtondern;Leck;;;;25917;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;077;Schleswig-Holstein;;Nordfriesland;Südtondern;Lexgaard;;;;25923;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;086;Schleswig-Holstein;;Nordfriesland;Südtondern;Neukirchen;;;;25927;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;088;Schleswig-Holstein;;Nordfriesland;Südtondern;Niebüll, Stadt;;;;25899;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;109;Schleswig-Holstein;;Nordfriesland;Südtondern;Risum-Lindholm;;;;25920;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;110;Schleswig-Holstein;;Nordfriesland;Südtondern;Rodenäs;;;;25924;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;124;Schleswig-Holstein;;Nordfriesland;Südtondern;Sprakebüll;;;;25917;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;125;Schleswig-Holstein;;Nordfriesland;Südtondern;Stadum;;;;25917;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;126;Schleswig-Holstein;;Nordfriesland;Südtondern;Stedesand;;;;25920;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;131;Schleswig-Holstein;;Nordfriesland;Südtondern;Süderlügum;;;;25923;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;136;Schleswig-Holstein;;Nordfriesland;Südtondern;Tinningstedt;;;;25917;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;142;Schleswig-Holstein;;Nordfriesland;Südtondern;Uphusum;;;;25923;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;154;Schleswig-Holstein;;Nordfriesland;Südtondern;Westre;;;;25926;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;165;Schleswig-Holstein;;Nordfriesland;Südtondern;Galmsbüll;;;;25899;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;166;Schleswig-Holstein;;Nordfriesland;Südtondern;Emmelsbüll-Horsbüll;;;;25924;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5489;167;Schleswig-Holstein;;Nordfriesland;Südtondern;Enge-Sande;;;;25917;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;007;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Arlewatt;;;;25860;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;023;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Drage;;;;25878;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;026;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Elisabeth-Sophien-Koog;;;;25845;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;032;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Fresendelf;;;;25876;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;042;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Hattstedt;;;;25856;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;043;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Hattstedtermarsch;;;;25856;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;052;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Horstedt;;;;25860;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;054;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Hude;;;;25876;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;070;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Koldenbüttel;;;;25840;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;084;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Mildstedt;;;;25866;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;091;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Nordstrand;;;;25845;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;096;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Oldersbek;;;;25873;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;097;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Olderup;;;;25860;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;099;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Ostenfeld (Husum);;;;25872;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;105;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Ramstedt;;;;25876;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;106;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Rantrum;;;;25873;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;116;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Schwabstedt;;;;25876;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;119;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Seeth;;;;25878;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;120;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Simonsberg;;;;25813;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;130;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Süderhöft;;;;25876;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;132;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Südermarsch;;;;25813;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;141;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Uelvesbüll;;;;25889;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;156;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Winnert;;;;25887;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;157;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Wisch;;;;25876;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;159;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Wittbek;;;;25872;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;161;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Witzwort;;;;25889;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5492;162;Schleswig-Holstein;;Nordfriesland;Nordsee-Treene;Wobbenbüll;;;;25856;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;002;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Ahrenshöft;;;;25853;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;006;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Almdorf;;;;25821;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;010;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Bargum;;;;25842;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;012;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Bohmstedt;;;;25853;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;014;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Bordelum;;;;25852;*****
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;019;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Bredstedt, Stadt;;;;25821;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;020;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Breklum;;;;25821;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;024;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Drelsdorf;;;;25853;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;037;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Goldebek;;;;25862;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;038;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Goldelund;;;;25862;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;045;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Högel;;;;25858;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;059;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Joldelund;;;;25862;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;071;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Kolkerheide;;;;25862;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;075;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Langenhorn;;;;25842;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;080;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Lütjenholm;;;;25842;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;093;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Ockholm;;;;25842;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;121;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Sönnebüll;;;;25821;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;128;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Struckum;;;;25821;
002;Nordfriesland – Dithmarschen Nord;01;0;54;5494;146;Schleswig-Holstein;;Nordfriesland;Mittleres Nordfriesland;Vollstedt;;;;25821;
003;Steinburg – Dithmarschen Süd;01;0;51;0000;011;Schleswig-Holstein;;Dithmarschen;;Brunsbüttel, Stadt;;;;25541;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;003;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Averlak;;;;25715;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;010;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Brickeln;;;;25712;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;012;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Buchholz;;;;25712;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;016;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Burg (Dithmarschen);;;;25712;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;022;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Dingen;;;;25715;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;024;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Eddelak;;;;25715;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;026;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Eggstedt;;;;25721;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;032;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Frestedt;;;;25727;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;037;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Großenrade;;;;25712;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;051;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Hochdonn;;;;25712;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;064;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Kuden;;;;25712;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;089;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Quickborn;;;;25712;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;097;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Sankt Michaelisdonn;;;;25693;
003;Steinburg – Dithmarschen Süd;01;0;51;5163;110;Schleswig-Holstein;;Dithmarschen;Burg-St. Michaelisdonn;Süderhastedt;;;;25727;
003;Steinburg – Dithmarschen Süd;01;0;51;5166;021;Schleswig-Holstein;;Dithmarschen;Marne-Nordsee;Diekhusen-Fahrstedt;;;;25709;
003;Steinburg – Dithmarschen Süd;01;0;51;5166;034;Schleswig-Holstein;;Dithmarschen;Marne-Nordsee;Friedrichskoog;;;;25718;
003;Steinburg – Dithmarschen Süd;01;0;51;5166;046;Schleswig-Holstein;;Dithmarschen;Marne-Nordsee;Helse;;;;25709;
003;Steinburg – Dithmarschen Süd;01;0;51;5166;057;Schleswig-Holstein;;Dithmarschen;Marne-Nordsee;Kaiser-Wilhelm-Koog;;;;25709;
003;Steinburg – Dithmarschen Süd;01;0;51;5166;062;Schleswig-Holstein;;Dithmarschen;Marne-Nordsee;Kronprinzenkoog;;;;25709;
003;Steinburg – Dithmarschen Süd;01;0;51;5166;072;Schleswig-Holstein;;Dithmarschen;Marne-Nordsee;Marne, Stadt;;;;25709;
003;Steinburg – Dithmarschen Süd;01;0;51;5166;073;Schleswig-Holstein;;Dithmarschen;Marne-Nordsee;Marnerdeich;;;;25709;
003;Steinburg – Dithmarschen Süd;01;0;51;5166;076;Schleswig-Holstein;;Dithmarschen;Marne-Nordsee;Neufeld;;;;25724;
